index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
3444,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic Functions and Equilibrium Conditions,"There is a magnetic salt characterized by the magnetic susceptibility $\chi = \frac{b}{T}$ and specific heat capacity $c_H = \frac{aV}{T^2}$, where $a$ and $b$ are constants. A sample of this substance at an initial temperature $T_i$ is placed in a magnetic field with strength $H$. Then the magnetic field is adiabatically reduced to 0. Find the final temperature of the material.","Given $\frac{\mathrm{d}T}{\mathrm{d}H} = \frac{b \mu_0 T H}{a}$, integrating the above equation yields

$$
\ln \frac{T_f}{T_i} = \frac{b}{2a} \mu_0\left(H_f^2 - H_i^2\right)
$$

By setting $T_f = T$, $H_f = 0$, and $H_i = H$, the final temperature $T$ of the magnetic salt is obtained as

$$
T = T_i \exp \left(-\frac{b}{2a} \mu_0 H^2\right)
$$","\[
\boxed{T_i \exp \left(-\frac{b}{2a} \mu_0 H^2\right)}
\]",EX,,False,EN,Math Derivation
3450,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"Consider 1 mol of a paramagnetic substance, with its $T-S$ diagram shown in Figure 2.8. If it is used as the working substance in a Carnot refrigerator, the temperature of the high-temperature heat source is 1 K, and the temperature of the refrigerated sample is 0.2 K. For the above cycle, how much work must be done on the working substance per cycle?","The heat released $Q_{\text{released}} = T_{\text{high}}(\Delta S)_{D \rightarrow A} = 1 \times (1.5 - 0.5) \cdot R \approx R \approx 8.3 \times 10^{7} \, (\mathrm{erg/mol})$

Work done

$$
W = Q_{\text{released}} - Q_{\text{absorbed}} = 6.6 \times 10^{7} \, \mathrm{erg/mol}
$$",\boxed{6.6 \times 10^{7}},NV,\mathrm{erg/mol},False,EN,Laws Application
3451,Mechanics and Thermodynamics,Thermodynamics,Phase Transition and Equilibrium,"Simultaneously solve the above results to determine the change in the melting point of silicates near the Earth's surface with depth, where the melting point is $T_{m} = 1300^{\circ} \mathrm{C}$, the density ratio is $\rho_{\text{melt}} / \rho_{\text{solid}} \cong 0.9$, and the latent heat is $100 \mathrm{cal} / \mathrm{g}$. Express your results in $^{\circ}\mathrm{C} / \mathrm{km}$.","From

$$
\frac{\mathrm{d} T_{m}}{T_{m} \mathrm{~d} z} \cdot \frac{1}{\rho g} = \frac{1}{L \rho_{\ell}}\left(1 - \frac{\rho_{\ell}}{\rho_{s}}\right)
$$

we obtain

$$
\frac{\mathrm{d} T_{m}}{\mathrm{~d} z} = T_{m} \rho g \frac{1}{L \rho_{\ell}}\left(1 - \frac{\rho_{\ell}}{\rho_{s}}\right) \approx \frac{T_{m} g}{L}\left(1 - \frac{\rho_{\ell}}{\rho_{s}}\right) = 37 \times 10^{-6} \mathrm{C} / \mathrm{cm} = 3.7^{\circ} \mathrm{C} / \mathrm{km}
$$",\boxed{3.7},NV,^\circ \mathrm{C} / \mathrm{km},False,EN,Math Derivation
3452,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic Functions and Equilibrium Conditions,"In thermal equilibrium, the tension in a rubber band is given by the equation:

$$
t = A T \left(\frac{x}{l_0} - \frac{l_0^2}{x^2}\right)
$$

where $t$ represents the tension, $T$ is the absolute temperature, $x$ is the length of the band, $l_0$ is the length of the band when the tension is zero, and $A$ is a constant. It is known that when $x = l_0$, the isothermal heat capacity $c_x(x, T)$ is a constant $K$.

Find $\left(\frac{\partial c_x}{\partial x}\right)_T$ as a function of $T$ and $x$.","From the previous derivation, we know that $\left(\frac{\partial E}{\partial x}\right)_T = 0$, thus $\left(\frac{\partial c_x}{\partial x}\right)_T = 0$.",\boxed{0},NV,,False,EN,Knowledge Recall
3453,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"There are two identical objects whose thermodynamic properties are described by the state equation $S = A[NVU]^{1/3}$. The two objects have equal $N$ and $V$, and their initial temperatures are $T_{1}$ and $T_{2}$, respectively. A heat engine operates between these two objects, eventually bringing both to a common temperature $T_{f}$. Find the range of $T_{f}$.","The maximum value of $T_{f}$ corresponds to the condition where the heat engine produces zero work:

$$
\begin{aligned}
Q_{1} &= \int_{T_{1}}^{T_{f}} c_{v} \, \mathrm{d} T = \int_{T_{1}}^{T_{f}} \lambda \sqrt{T} \, \mathrm{d} T = \frac{2}{3} \lambda\left(T_{f}^{3/2} - T_{1}^{3/2}\right), \\
Q_{2} &= \int_{T_{2}}^{T_{f}} c_{v} \, \mathrm{d} T = \frac{2}{3} \lambda\left(T_{f}^{3/2} - T_{2}^{3/2}\right).
\end{aligned}
$$

From $Q_{1} + Q_{2} = 0$, we get

$$
T_{f \max} = \left(\frac{T_{1}^{3/2} + T_{2}^{3/2}}{2}\right)^{2/3}.
$$

The minimum value of $T_{f}$ corresponds to a reversible heat engine, where the total entropy change of the system is 0.

$$
\begin{aligned}
\Delta S_{1} &= \int_{T_{1}}^{T_{f}} \frac{c_{v}}{T} \mathrm{~d} T = 2 \lambda\left(T_{f}^{1/2} - T_{1}^{1/2}\right), \\
\Delta S_{2} &= \int_{T_{2}}^{T_{f}} \frac{c_{v}}{T} \mathrm{~d} T = 2 \lambda\left(T_{f}^{1/2} - T_{2}^{1/2}\right).
\end{aligned}
$$

From $\Delta S_{1} + \Delta S_{2} = 0$, we obtain

$$
T_{f \min} = \left(\frac{T_{1}^{1/2} + T_{2}^{1/2}}{2}\right)^{2}.
$$

Therefore,

$$
T_{f \min} \leqslant T_{f} \leqslant T_{f \max}.
$$","\(\boxed{\left[\left(\frac{T_{1}^{1/2} + T_{2}^{1/2}}{2}\right)^{2}, \left(\frac{T_{1}^{3/2} + T_{2}^{3/2}}{2}\right)^{2/3}\right]}\)",IN,,False,EN,Laws Application
3454,Mechanics and Thermodynamics,Thermodynamics,Non-equilibrium Thermodynamics,"A long metal pipe has inner and outer radii of $a$ and $b$, respectively, carrying a current $I$. The pipe's electrical conductivity is $\sigma$, and its thermal conductivity is $\kappa$. The outer surface of the pipe is insulated, while the inner surface is maintained at a temperature $T_{0}$ with a non-conducting cooling liquid. Determine the radial temperature distribution in the pipe wall when a steady state is reached.","Consider a unit length segment of the metal pipe, $\Delta l=1$. The heat flow $\dot{Q}$ across the lateral surface of the pipe with radius $r$ (where $a \leq r \leq b$) is given by Fourier’s law:

\[
\dot{Q}=-\kappa 2 \pi r \Delta l \frac{\mathrm{d} T}{\mathrm{d} r} \tag{1}
\]

In the steady-state, the heat flowing per unit time through the lateral surface at radius $r$ to the inner wall is equal to the power developed by the current flowing within the pipe from radius $r$ to $b$:

\[
\dot{Q}=I^{2}(r) R(r)=[j A(r)]^{2} \frac{\Delta l}{\sigma A(r)}=j^{2} \frac{\Delta v(r)}{\sigma} \tag{2}
\]

Here, $j=I / \pi\left(b^{2}-a^{2}\right)$ is the current density within the pipe wall, $A(r)=\pi\left(b^{2}-r^{2}\right)$ is the cross-sectional area, and $\Delta v(r)=A(r) \Delta l=\pi\left(b^{2}-r^{2}\right)$ is the volume of the portion of the pipe between radii $r$ and $b$ over a unit length.

By equating equations (1) and (2), we have:

\[
\mathrm{d} T=-\frac{j^{2}}{2 \kappa \sigma} \frac{b^{2}-r^{2}}{r} \mathrm{d} r \tag{3}
\]

Integrating equation (3) from $a$ to $r$ gives:

\[
T(r) =T_{0}-\frac{j^{2}}{2 \kappa \sigma}\left[b^{2} \ln \frac{r}{a}-\frac{1}{2}\left(r^{2}-a^{2}\right)\right] =T_{0}-\frac{I^{2}}{2 \pi^{2} \kappa \sigma\left(b^{2}-a^{2}\right)^{2}}\left[b^{2} \ln \frac{r}{a}-\frac{1}{2}\left(r^{2}-a^{2}\right)\right] \tag{4}
\]",\boxed{T(r) =T_{0}-\frac{I^{2}}{2 \pi^{2}  \sigma\left(b^{2}-a^{2}\right)^{2}}\left[b^{2} \ln \frac{r}{a}-\frac{1}{2}\left(r^{2}-a^{2}\right)\right]},EQ,\frac{1}{\text{K} \cdot \text{m} \cdot \Omega},False,EN,Math Derivation
3455,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic Functions and Equilibrium Conditions,"At thermal equilibrium, the relationship for the tension of a rubber band is given by:

$$
t = A T \left(\frac{x}{l_0} - \frac{l_0^2}{x^2}\right)
$$

where $t$ represents the tension, $T$ is the absolute temperature, $x$ is the length of the band, $l_0$ is the length of the band when the tension is zero, and $A$ is a constant. It is known that when $x = l_0$, the isochoric specific heat capacity $c_x(x, T)$ is a constant $K$.

The rubber band is adiabatically stretched from $x = l_0, T = T_0$ to $x = 1.5 l_0$. Determine the final temperature $T_f$.","In this case, $\mathrm{d}S = 0$ (adiabatic process), thus

$$
\begin{gathered}
\frac{K}{T} \mathrm{~d}T - A\left(\frac{x}{l_0} - \frac{l_0^2}{x^2}\right) \mathrm{d}x = 0 \\
K \ln \frac{T_f}{T_0} = A\left[\frac{\left(1.5 l_0\right)^2}{2 l_0} + \frac{l_0^2}{1.5 l_0} - \frac{l_0^2}{2 l_0} - \frac{l_0^2}{l_0}\right] \approx 0.292 A l_0
\end{gathered}
$$

Therefore, $T_f = T_0 \mathrm{e}^{0.292 A l_0 / K}$.",\boxed{T_f = T_0 \mathrm{e}^{0.292 A l_0 / K}},EQ,,False,EN,Math Derivation
3456,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic State and First Law of Thermodynamics,"Consider three gas systems \(A\), \(B\), and \(C\). When \(A\) and \(C\) are in thermal equilibrium, they satisfy the equation

\[ 
p_{A} V_{A} - n a p_{A} - p_{C} V_{C} = 0 
\]

When \(B\) and \(C\) are in thermal equilibrium, they satisfy the equation

\[ 
p_{B} V_{B} - p_{C} V_{C} + \frac{n b p_{C} V_{C}}{V_{B}} = 0 
\]

where \(n\), \(a\), and \(b\) are constants. According to the zeroth law of thermodynamics, find the relation that holds when \(A\) and \(B\) are in thermal equilibrium.","If systems \(A\) and \(B\) are in thermal equilibrium, then \(f\left(T_{A}\right) = f\left(T_{B}\right)\), thus satisfying the relation

\[
p_{A}\left(V_{A} - n a\right) = \frac{p_{B} V_{B}}{1 - \frac{n b}{V_{B}}}
\]

or

\[
p_{A}\left(V_{A} - n a\right)\left(1 - \frac{n b}{V_{B}}\right) = p_{B} V_{B}
\]","\[
\boxed{p_{A}\left(V_{A} - n a\right)\left(1 - \frac{n b}{V_{B}}\right) = p_{B} V_{B}}
\]",EQ,,False,EN,Math Derivation
3461,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic Functions and Equilibrium Conditions,"Consider the following reaction $\mathrm{H} \leftrightarrows \mathrm{p}+\mathrm{e}$ which reaches equilibrium at $T=4000 \mathrm{~K}$. The densities of each component are very low and can be treated as an ideal gas, with the entire system being electrically neutral. Provide the equilibrium condition and calculate $[\mathrm{e}]$ (expressed as a function of $[\mathrm{H}]$ and temperature $T$).","The equilibrium condition is $\mu_{\mathrm{H}}=\mu_{\mathrm{e}}+\mu_{\mathrm{p}}$. Taking into account that $m_{\mathrm{H}} \approx m_{\mathrm{p}}$ and $[\mathrm{e}]=[\mathrm{p}]$, we obtain

$$
[\mathrm{e}]=\sqrt{[\mathrm{H}]} \cdot\left(2 \pi m_{\mathrm{e}} k T / h^{2}\right)^{3 / 4} \cdot \mathrm{e}^{-E_{d} / k T}
$$",\boxed{\sqrt{[\mathrm{H}]} \cdot\left(2 \pi m_{\mathrm{e}} k T / h^{2}\right)^{3 / 4} \cdot \mathrm{e}^{-E_{d} / k T}},EX,,False,EN,Math Derivation
3469,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"At an absolute temperature $T$, the relationship between the tension $f$ of a stretched plastic rod and its length $L$ is given by  
$$  
f = a T^{2}(L - L_{0})  
$$  

where $a$ is a constant, and $L_{0}$ is the length of the rod when it is unstretched. When $L = L_{0}$, the heat capacity at constant length of the rod, $c_{L}$, is given by $c_{L} = b T$, where $b$ is a constant.  
If the rod is stretched quasi-statically and adiabatically from $T = T_{\mathrm{i}}$ and $L = L_{\mathrm{i}}$, until the length of the rod becomes $L_{f}$, find the final temperature $T_{\mathrm{f}}$. Is $T_{\mathrm{f}}$ greater than or less than $T_{\mathrm{i}}$?","During the quasi-static adiabatic stretching of the rod from the initial state $\left(T_{\mathrm{i}}, L_{\mathrm{i}}\right)$ to the final state $\left(T_{\mathrm{f}}, L_{\mathrm{f}}\right)$, the entropy of the system remains constant, meaning  
$$  
S\left(T_{\mathrm{i}}, L_{\mathrm{i}}\right) = S\left(T_{\mathrm{f}}, L_{\mathrm{f}}\right)  
$$  

Substituting the expression for $S(T, L)$ from equation (3) and solving, we get  
\begin{equation*}  
T_{\mathrm{f}} = \frac{b-a\left(L_{\mathrm{i}}-L_{0}\right)^{2}}{b-a\left(L_{\mathrm{f}}-L_{0}\right)^{2}} T_{\mathrm{i}} = \frac{\left(L_{\mathrm{i}}-L_{0}\right)^{2}-\frac{b}{a}}{\left(L_{\mathrm{f}}-L_{0}\right)^{2}-\frac{b}{a}} T_{\mathrm{i}} \tag{4}  
\end{equation*}  

Since $a > 0$, $b > 0$, and $L_{f} > L_{i} > L_{0}$, it follows that $T_{\mathrm{f}} < T_{\mathrm{i}}$, meaning the adiabatic stretching of the rod causes its temperature to decrease.","\boxed{T_{\mathrm{f}}=\frac{\left(L_{\mathrm{i}}-L_{0}\right)^{2}-\frac{b}{a}}{\left(L_{\mathrm{f}}-L_{0}\right)^{2}-\frac{b}{a}} T_{\mathrm{i}},\; T_{\mathrm{f}}<T_{\mathrm{i}}}","EQ, IN","None, None",True,EN,Laws Application
3474,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic Functions and Equilibrium Conditions,"A thermally insulated cylindrical tube closed at both ends is divided into two parts by a frictionless, heat-conducting piston. Initially, the piston is positioned in the middle, with \( 1 \, \text{L} \) of air on one side at a temperature of \( 200 \, \text{K} \) and a pressure of \( 2 \, \text{atm} \); on the other side, there is also \( 1 \, \text{L} \) of air at a temperature of \( 300 \, \text{K} \) and a pressure of \( 1 \, \text{atm} \). The piston is released, and the system reaches equilibrium at its new position. Calculate the increase in total entropy. Provide all reasoning.","Entropy is a state function and is independent of the process. Imagine a quasi-static process to calculate the change in entropy. Let \( S_{1} \) and \( S_{2} \) represent the entropy of the two sides, respectively. The change in entropy is given by

\[
\Delta S = \Delta S_{1} + \Delta S_{2} = \int_{\left(T_{1}, V_{0}\right)}^{\left(T, V_{1}\right)} \mathrm{d} S_{1} + \int_{\left(T_{2}, V_{0}\right)}^{\left(T, V_{2}\right)} \mathrm{d} S_{2}
\]

\[
\begin{aligned}
& \int_{\left(T_{1}, V_{0}\right)}^{\left(T, V_{1}\right)} \mathrm{d} S_{1} = n_{1}\left(c_{\mathrm{v}} \ln \frac{T}{T_{1}} + R \ln \frac{V_{1}}{V_{0}}\right), \\
& \int_{\left(T_{2}, V_{0}\right)}^{\left(T, V_{2}\right)} \mathrm{d} S_{2} = n_{2}\left(c_{\mathrm{v}} \ln \frac{T}{T_{2}} + R \ln \frac{V_{2}}{V_{0}}\right)
\end{aligned}
\]

where \( n_{1} \) and \( n_{2} \) are the number of moles of gas particles on each side, \( c_{v} \) is the molar heat capacity at constant volume, and \( R \) is the gas constant. Therefore,

\[
\Delta S = \frac{p_{1} V_{0}}{T_{1}}\left(\frac{c_{v}}{R} \ln \frac{T}{T_{1}} + \ln \frac{p_{1} T}{p T_{1}}\right) + \frac{p_{2} V_{0}}{T_{2}}\left(\frac{c_{v}}{R} \ln \frac{T}{T_{2}} + \ln \frac{p_{2} T}{p T_{2}}\right)
\]

Given the system’s low temperature, we can assume that the effective degrees of freedom for the air molecules are only translational and rotational, thus \( c_{v} = \frac{5}{2} R \). Hence,

\[
\Delta S = 0.57 \, \text{J/K}
\]",\boxed{0.57},NV,,False,EN,Laws Application
3478,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic Functions and Equilibrium Conditions,"A 1 g sample of water at \(20^{\circ} \text{C}\) and a pressure of \(10^{4} \, \text{atm}\) is passed through an adiabatic porous plug into a laboratory at a pressure of \(1 \, \text{atm}\). Assuming the density of water is the same at \(10^{4} \, \text{atm}\) and \(1 \, \text{atm}\), and the latent heat of vaporization of water is \(540 \, \text{cal/g}\), determine the state of the exiting water and vapor.","Since \(T_{f} = 535 \, \text{K}\) is greater than the boiling point of water, a portion of the water must convert into steam, and the final temperature of the water and steam is \(T_{f} = 373 \, \text{K}\). Let \(x \, \text{g}\) of the 1 g water convert into steam at \(100^{\circ} \text{C}\). The energy balance equation is:

\[ \Delta U = U_{f} - U_{i} = mc(T_{f} - T_{i}) + xl = (p_{i} - p_{f}) V \]

Solving gives:
\[ x = \frac{(p_{i} - p_{f}) V - mc(T_{f} - T_{i})}{l} = 0.3 \, \text{g} \]

In the equation, \(l = 540 \, \text{cal/g} = 2.26 \times 10^{3} \, \text{J/g}\) is the latent heat of vaporization of water. Thus, the mixture exiting consists of \(0.3 \, \text{g}\) of steam at \(100^{\circ} \text{C}\) and \(0.7 \, \text{g}\) of water.","\boxed{0.3 \, \text{water vapor}, 0.7 \, \text{water}}",EX,"\text{g}, \text{g}",True,EN,Laws Application
3481,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"A steel cylinder with a volume of 30 L initially contains helium gas at a pressure of 100 bar and a temperature of $27^{\circ} \mathrm{C}$, and is thermally insulated from its surroundings. A valve on the cylinder is then opened, allowing the gas to slowly flow into a large balloon until the number of moles of gas remaining in the cylinder is one-tenth of the original amount. The gas transferred to the balloon reaches thermal equilibrium with the surrounding atmosphere, which has a temperature of $27^{\circ} \mathrm{C}$ and a pressure of 1 bar. Helium can be regarded as an ideal gas. Calculate the change in entropy $\Delta S_{1}$ of the gas remaining in the cylinder.","Assume there are initially $n \mathrm{~mol}$ of gas in the cylinder, which is divided into two parts: $n_{1} \mathrm{~mol}$ remain in the cylinder, and $n_{2} \mathrm{~mol}$ undergo a free expansion process into the balloon. Therefore, we have

$$
n_{1} + n_{2} = n, \quad n_{1} = \frac{n}{10}
$$

From the initial pressure of the gas in the cylinder $p_{0} = 100 \mathrm{bar}$, volume $V_{0} = 30 \mathrm{~L}$, and temperature $T_{0} = 300 \mathrm{~K}$, we obtain

$$
n = \frac{p_{0} V_{0}}{R T_{0}} = 120 \mathrm{~mol}
$$

Thus, $n_{1} = 12 \mathrm{~mol}, n_{2} = 108 \mathrm{~mol}$.  
The $n_{1} \mathrm{~mol}$ of helium remaining in the cylinder undergoes a quasi-static adiabatic process, during which its volume decreases from $V_{0} = 30 \mathrm{~L}$ to $V_{1} = 3 \mathrm{~L}$, and its entropy remains unchanged. Therefore, we have

$$
\Delta S_{1} = 0
$$",\boxed{0},NV,,False,EN,Laws Application
3482,Mechanics and Thermodynamics,Thermodynamics,Phase Transition and Equilibrium,"Soap bubbles. A soap film with constant surface tension $\sigma$ forms a spherical soap bubble. Inside the bubble is air (considered as an ideal gas), with $p_{0}$ and $T$ representing the external pressure and temperature, respectively. Find the relationship between the equilibrium radius $r$ of the bubble and the mass of the air inside it.","Let $\mathrm{d} \tau$ be an infinitesimal element of surface area for the bubble; $p_{1}$ and $p_{0}$ are the air pressures inside and outside the bubble, respectively; $\mu_{1}$ and $\mu_{2}$ are their respective chemical potentials. We have

$$
\mathrm{d} U = T \mathrm{~d} S - p_{1} \mathrm{~d} V_{1} - p_{0} \mathrm{~d} V_{2} + 2 \sigma \mathrm{~d} \tau + \mu_{1} \mathrm{~d} N_{1} + \mu_{2} \mathrm{~d} N_{2}
$$

In this equation, the factor of 2 in the term $2 \sigma \mathrm{~d} \tau$ arises because the soap bubble has two spherical surfaces, inner and outer. For equilibrium, we have: $\mathrm{d} U = 0$, $\mathrm{~d} S = 0$, and $\mu_{1} = \mu_{2}$. Also, we find $\mathrm{d} V_{1} = -\mathrm{d} V_{2}$, and $\mathrm{~d}(N_{1} + N_{2}) = 0$, thus $\left(p_{1} - p_{0}\right) \mathrm{d} V_{1} = 2 \sigma \mathrm{~d} \tau$, or $p_{1} - p_{0} = 2 \sigma \frac{\mathrm{~d} \tau}{\mathrm{~d} V_{1}}$, where $\mathrm{d} \tau / \mathrm{d} V_{1} = \frac{2}{r}$, leading to $p_{1} - p_{0} = \frac{4 \sigma}{r}$. Since $p_{1} V_{1} = \frac{m}{M} R T$, where $m$ is the mass of the air inside the bubble and $M$ is the molar mass of air,

substituting back into the equation gives

$$
m = \frac{4 \pi}{3} \frac{M}{R T} r^{3}\left(p_{0} + \frac{4 \sigma}{r}\right)
$$",\boxed{m = \frac{4 \pi}{3} \frac{M}{R T} r^{3}\left(p_{0} + \frac{4 \sigma}{r}\right)},EQ,,False,EN,Math Derivation
3487,Mechanics and Thermodynamics,Thermodynamics,Non-equilibrium Thermodynamics,"Two containers, each with a volume \( V \), are connected by a thin tube of length \( L \) with a cross-sectional area \( A \), under the condition that \( LA \ll V \). Initially, one container holds a mixed gas with a partial pressure \( p_{0} \) of CO and a partial pressure \( p-p_{0} \) of \(\mathrm{N}_{2}\), while the other container holds \(\mathrm{N}_{2}\) gas at a pressure of \( p \). The temperature in both containers is \( T \), and the diffusion coefficient for CO into \(\mathrm{N}_{2}\) or \(\mathrm{N}_{2}\) into CO is \( D \). Calculate the change in partial pressure of \(\mathrm{N}_{2}\) in the first container during the diffusion process.","Since the pressure of the mixed gas in both containers remains constant during diffusion, the partial pressure of \(\mathrm{N}_{2}\) in the first container is given by

\[
p_{1}^{\prime}(t)=p-p_{1}(t)=p-\frac{p_{0}}{2}\left[1+\exp\left(-\frac{2 D A}{L V} t\right)\right]
\]

As \( t \rightarrow \infty \), the partial pressures of CO and \(\mathrm{N}_{2}\) in the containers become equal, \( p_{1}=p_{2} \) and \( p_{1}^{\prime}=p_{2}^{\prime} \), respectively:

\[
\begin{aligned}
& p_{1}=p_{2}=\frac{p_{0}}{2} \\
& p_{1}^{\prime}=p_{2}^{\prime}=p-\frac{p_{0}}{2}
\end{aligned}
\]

This is precisely what we expected.","\boxed{p_{1}^{\prime}=p-\frac{p_{0}}{2}\left[1+\exp\left(-\frac{2 D A}{L V} t\right)\right], p_{1}^{\prime}=p-\frac{p_{0}}{2}}","EQ, NV","\text{None, None}",True,EN,Math Derivation
3490,Mechanics and Thermodynamics,Thermodynamics,Non-equilibrium Thermodynamics,"A long metallic cylinder has inner and outer radii of $a$ and $b$, respectively, and carries a current $I$. The cylinder has an electrical conductivity of $\sigma$ and a thermal conductivity of $\kappa$. The outer surface of the cylinder is adiabatic, while the inner surface is maintained at a temperature of $T_{0}$ by a non-conductive cooling liquid. Determine the temperature of the outer surface of the cylinder when a steady state is reached.","In equation (4), take $r=b$ to find the temperature of the outer surface of the cylinder:

\[
T(b)=T_{0}-\frac{I^{2}}{2 \pi^{2} \kappa \sigma\left(b^{2}-a^{2}\right)^{2}}\left[b^{2} \ln \frac{b}{a}-\frac{1}{2}\left(b^{2}-a^{2}\right)\right]
\]","\[
\boxed{T_{0} - \frac{I^{2}}{2 \pi^{2} \kappa \sigma\left(b^{2}-a^{2}\right)^{2}}\left[b^{2} \ln \frac{b}{a}-\frac{1}{2}\left(b^{2}-a^{2}\right)\right]}
\]",EX,,False,EN,Practical Application
3494,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic State and First Law of Thermodynamics,How much does the internal energy of nitrogen gas increase when it is heated from $-20^{\circ} \mathrm{C}$ to $100^{\circ} \mathrm{C}$ under constant pressure? It is given that the molar specific heat capacity at constant volume for nitrogen gas is $c_{\mathrm{v}}=5 \mathrm{cal}/\mathrm{mol}\cdot{}^{\circ}\mathrm{C}$.,"The increase in internal energy is given by

$$
\Delta U = n c_{\mathrm{v}} \Delta T = \frac{1000}{28} \times 5 \times 120 = 21 \times 10^{3}\, \text{cal}
$$",\boxed{21 \times 10^{3}},NV,\text{cal},False,EN,Laws Application
3495,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic Functions and Equilibrium Conditions,"A rod of length $L$ is placed in a magnetic field $H$ and is stretched by an external force $F$. If the magnetic moment is given by $M=cLH/F$, find the total differential of the internal energy from the fundamental thermodynamic equation.","When the magnetic medium is magnetized in a magnetic field $H$ and stretched by an external force $F$, the infinitesimal work done on the system by the external force is

$$
\mathrm{d} W = \mu_0 H \mathrm{d} M + F \mathrm{d} L
$$

The fundamental thermodynamic equation is

$$
\mathrm{d} U = T \mathrm{d} S + \mu_0 H \mathrm{d} M + F \mathrm{d} L
$$",\boxed{\mathrm{d} U = T \mathrm{d} S + \mu_0 H \mathrm{d} M + F \mathrm{d} L},EX,,False,EN,Laws Application
